flight_id,date,year,month,day,hour,carrier,carrier_name,origin,origin_city,dest,dest_city,dep_delay,arr_delay,distance
242,2024-01-11,2024,1,11,2,AS,Alaska Airlines,SFO,San Francisco,ATL,Atlanta,10.8,9.7,1173
243,2024-01-11,2024,1,11,3,NK,Spirit Airlines,DFW,Dallas,BOS,Boston,15.5,14.0,1348
244,2024-01-11,2024,1,11,4,AA,American Airlines,DEN,Denver,DFW,Dallas,29.2,26.3,2097
245,2024-01-11,2024,1,11,5,B6,JetBlue,JFK,New York,BOS,Boston,31.8,28.6,385
246,2024-01-11,2024,1,11,6,AS,Alaska Airlines,ORD,Chicago,LAX,Los Angeles,21.5,19.4,2507
247,2024-01-11,2024,1,11,7,DL,Delta Air Lines,LAX,Los Angeles,ORD,Chicago,37.5,33.8,2591
248,2024-01-11,2024,1,11,8,AS,Alaska Airlines,LAX,Los Angeles,ORD,Chicago,41.7,37.5,2685
249,2024-01-11,2024,1,11,9,B6,JetBlue,DEN,Denver,SFO,San Francisco,44.7,40.2,263
250,2024-01-11,2024,1,11,10,AS,Alaska Airlines,LAX,Los Angeles,JFK,New York,37.7,33.9,301
251,2024-01-11,2024,1,11,11,NK,Spirit Airlines,DEN,Denver,LAX,Los Angeles,6.6,5.9,2286
252,2024-01-11,2024,1,11,12,B6,JetBlue,LAX,Los Angeles,ORD,Chicago,19.3,17.4,1246
253,2024-01-11,2024,1,11,13,WN,Southwest Airlines,LAX,Los Angeles,JFK,New York,24.1,21.7,1311
254,2024-01-11,2024,1,11,14,B6,JetBlue,ATL,Atlanta,LAX,Los Angeles,18.1,16.3,2093
255,2024-01-11,2024,1,11,15,AA,American Airlines,JFK,New York,SFO,San Francisco,35.3,31.8,1157
256,2024-01-11,2024,1,11,16,NK,Spirit Airlines,JFK,New York,ATL,Atlanta,37.6,33.8,1264
257,2024-01-11,2024,1,11,17,WN,Southwest Airlines,DEN,Denver,SFO,San Francisco,39.5,35.6,292
258,2024-01-11,2024,1,11,18,NK,Spirit Airlines,BOS,Boston,ATL,Atlanta,37.1,33.4,2709
259,2024-01-11,2024,1,11,19,AS,Alaska Airlines,DFW,Dallas,ORD,Chicago,17.7,15.9,350
260,2024-01-11,2024,1,11,20,WN,Southwest Airlines,JFK,New York,DFW,Dallas,37.5,33.8,1103
261,2024-01-11,2024,1,11,21,WN,Southwest Airlines,BOS,Boston,JFK,New York,18.8,16.9,2718
262,2024-01-11,2024,1,11,22,WN,Southwest Airlines,ORD,Chicago,LAX,Los Angeles,4.5,4.1,2764
263,2024-01-11,2024,1,11,23,UA,United Airlines,ATL,Atlanta,LAX,Los Angeles,11.4,10.3,627
264,2024-01-12,2024,1,12,0,WN,Southwest Airlines,DFW,Dallas,ATL,Atlanta,16.8,15.1,1071
265,2024-01-12,2024,1,12,1,AS,Alaska Airlines,LAX,Los Angeles,ATL,Atlanta,16.9,15.2,2162
266,2024-01-12,2024,1,12,2,WN,Southwest Airlines,BOS,Boston,JFK,New York,6.8,6.1,752
267,2024-01-12,2024,1,12,3,DL,Delta Air Lines,LAX,Los Angeles,SFO,San Francisco,18.7,16.8,1150
268,2024-01-12,2024,1,12,4,B6,JetBlue,BOS,Boston,ATL,Atlanta,41.4,37.3,2243
269,2024-01-12,2024,1,12,5,DL,Delta Air Lines,LAX,Los Angeles,ATL,Atlanta,29.2,26.3,1585
270,2024-01-12,2024,1,12,6,B6,JetBlue,LAX,Los Angeles,JFK,New York,27.0,24.3,1399
271,2024-01-12,2024,1,12,7,DL,Delta Air Lines,DEN,Denver,SFO,San Francisco,29.3,26.4,1639
272,2024-01-12,2024,1,12,8,DL,Delta Air Lines,JFK,New York,DEN,Denver,27.1,24.4,1531
273,2024-01-12,2024,1,12,9,NK,Spirit Airlines,JFK,New York,LAX,Los Angeles,43.6,39.2,1443
274,2024-01-12,2024,1,12,10,DL,Delta Air Lines,JFK,New York,DEN,Denver,22.8,20.5,2292
275,2024-01-12,2024,1,12,11,WN,Southwest Airlines,SFO,San Francisco,BOS,Boston,25.0,22.5,2635
276,2024-01-12,2024,1,12,12,B6,JetBlue,DFW,Dallas,DEN,Denver,18.2,16.4,2412
277,2024-01-12,2024,1,12,13,DL,Delta Air Lines,DEN,Denver,LAX,Los Angeles,7.7,6.9,2760
278,2024-01-12,2024,1,12,14,DL,Delta Air Lines,LAX,Los Angeles,ORD,Chicago,35.6,32.0,1062
279,2024-01-12,2024,1,12,15,DL,Delta Air Lines,DEN,Denver,SFO,San Francisco,26.3,23.7,1302
280,2024-01-12,2024,1,12,16,NK,Spirit Airlines,LAX,Los Angeles,SFO,San Francisco,47.0,42.3,1991
281,2024-01-12,2024,1,12,17,WN,Southwest Airlines,ATL,Atlanta,BOS,Boston,40.1,36.1,412
282,2024-01-12,2024,1,12,18,AA,American Airlines,ORD,Chicago,DEN,Denver,32.2,29.0,2680
283,2024-01-12,2024,1,12,19,WN,Southwest Airlines,DEN,Denver,DFW,Dallas,47.2,42.5,514
284,2024-01-12,2024,1,12,20,WN,Southwest Airlines,SFO,San Francisco,BOS,Boston,18.1,16.3,1553
285,2024-01-12,2024,1,12,21,B6,JetBlue,ORD,Chicago,JFK,New York,22.9,20.6,1803
286,2024-01-12,2024,1,12,22,B6,JetBlue,DFW,Dallas,JFK,New York,22.8,20.5,2308
287,2024-01-12,2024,1,12,23,UA,United Airlines,JFK,New York,ATL,Atlanta,18.0,16.2,1644
288,2024-01-13,2024,1,13,0,AA,American Airlines,BOS,Boston,ORD,Chicago,16.1,14.5,1405
289,2024-01-13,2024,1,13,1,AS,Alaska Airlines,LAX,Los Angeles,BOS,Boston,15.0,13.5,1937
290,2024-01-13,2024,1,13,2,DL,Delta Air Lines,LAX,Los Angeles,ORD,Chicago,18.2,16.4,2005
291,2024-01-13,2024,1,13,3,UA,United Airlines,BOS,Boston,DFW,Dallas,6.4,5.8,1304
292,2024-01-13,2024,1,13,4,AA,American Airlines,BOS,Boston,DEN,Denver,44.5,40.1,1626
293,2024-01-13,2024,1,13,5,AS,Alaska Airlines,DFW,Dallas,DEN,Denver,24.3,21.9,277
294,2024-01-13,2024,1,13,6,DL,Delta Air Lines,SFO,San Francisco,LAX,Los Angeles,28.9,26.0,1777
295,2024-01-13,2024,1,13,7,UA,United Airlines,SFO,San Francisco,JFK,New York,20.1,18.1,1066
296,2024-01-13,2024,1,13,8,NK,Spirit Airlines,BOS,Boston,DEN,Denver,31.8,28.6,2541
297,2024-01-13,2024,1,13,9,DL,Delta Air Lines,DEN,Denver,ATL,Atlanta,27.9,25.1,528
298,2024-01-13,2024,1,13,10,WN,Southwest Airlines,ATL,Atlanta,DEN,Denver,16.4,14.8,600
299,2024-01-13,2024,1,13,11,AA,American Airlines,SFO,San Francisco,DFW,Dallas,23.2,20.9,1854
300,2024-01-13,2024,1,13,12,WN,Southwest Airlines,LAX,Los Angeles,JFK,New York,15.8,14.2,1689
301,2024-01-13,2024,1,13,13,NK,Spirit Airlines,SFO,San Francisco,DFW,Dallas,37.5,33.8,877
302,2024-01-13,2024,1,13,14,UA,United Airlines,ORD,Chicago,SFO,San Francisco,37.9,34.1,2428
303,2024-01-13,2024,1,13,15,NK,Spirit Airlines,JFK,New York,DFW,Dallas,22.3,20.1,1756
304,2024-01-13,2024,1,13,16,AA,American Airlines,DEN,Denver,SFO,San Francisco,34.5,31.1,1418
305,2024-01-13,2024,1,13,17,DL,Delta Air Lines,LAX,Los Angeles,JFK,New York,36.4,32.8,323
306,2024-01-13,2024,1,13,18,NK,Spirit Airlines,DFW,Dallas,SFO,San Francisco,35.9,32.3,328
307,2024-01-13,2024,1,13,19,DL,Delta Air Lines,JFK,New York,BOS,Boston,42.9,38.6,727
308,2024-01-13,2024,1,13,20,B6,JetBlue,JFK,New York,ATL,Atlanta,12.5,11.3,2723
309,2024-01-13,2024,1,13,21,AS,Alaska Airlines,DFW,Dallas,DEN,Denver,22.1,19.9,297
310,2024-01-13,2024,1,13,22,UA,United Airlines,BOS,Boston,JFK,New York,11.1,10.0,1603
311,2024-01-13,2024,1,13,23,AA,American Airlines,SFO,San Francisco,DFW,Dallas,4.3,3.9,501
312,2024-01-14,2024,1,14,0,UA,United Airlines,ATL,Atlanta,BOS,Boston,9.0,8.1,242
313,2024-01-14,2024,1,14,1,WN,Southwest Airlines,JFK,New York,BOS,Boston,16.3,14.7,2365
314,2024-01-14,2024,1,14,2,AS,Alaska Airlines,DEN,Denver,SFO,San Francisco,19.0,17.1,1865
315,2024-01-14,2024,1,14,3,B6,JetBlue,ORD,Chicago,LAX,Los Angeles,13.0,11.7,1045
316,2024-01-14,2024,1,14,4,B6,JetBlue,LAX,Los Angeles,ORD,Chicago,26.4,23.8,2538
317,2024-01-14,2024,1,14,5,B6,JetBlue,SFO,San Francisco,ATL,Atlanta,20.2,18.2,1495
318,2024-01-14,2024,1,14,6,DL,Delta Air Lines,DEN,Denver,BOS,Boston,29.0,26.1,2119
319,2024-01-14,2024,1,14,7,NK,Spirit Airlines,JFK,New York,ATL,Atlanta,49.8,44.8,2376
320,2024-01-14,2024,1,14,8,WN,Southwest Airlines,ORD,Chicago,DFW,Dallas,29.8,26.8,1118
321,2024-01-14,2024,1,14,9,AS,Alaska Airlines,JFK,New York,DFW,Dallas,32.9,29.6,1163
322,2024-01-14,2024,1,14,10,WN,Southwest Airlines,DEN,Denver,BOS,Boston,21.8,19.6,1471
323,2024-01-14,2024,1,14,11,AS,Alaska Airlines,BOS,Boston,SFO,San Francisco,13.7,12.3,2096
324,2024-01-14,2024,1,14,12,AA,American Airlines,JFK,New York,BOS,Boston,25.0,22.5,1667
325,2024-01-14,2024,1,14,13,UA,United Airlines,LAX,Los Angeles,ORD,Chicago,31.4,28.3,1193
326,2024-01-14,2024,1,14,14,B6,JetBlue,DFW,Dallas,BOS,Boston,22.7,20.4,1220
327,2024-01-14,2024,1,14,15,DL,Delta Air Lines,DEN,Denver,BOS,Boston,20.0,18.0,2682
328,2024-01-14,2024,1,14,16,AS,Alaska Airlines,ATL,Atlanta,LAX,Los Angeles,23.1,20.8,1179
329,2024-01-14,2024,1,14,17,AS,Alaska Airlines,SFO,San Francisco,LAX,Los Angeles,26.0,23.4,471
330,2024-01-14,2024,1,14,18,NK,Spirit Airlines,DFW,Dallas,ATL,Atlanta,37.7,33.9,1140
331,2024-01-14,2024,1,14,19,B6,JetBlue,ORD,Chicago,DEN,Denver,31.8,28.6,870
332,2024-01-14,2024,1,14,20,AS,Alaska Airlines,JFK,New York,BOS,Boston,28.3,25.5,497
333,2024-01-14,2024,1,14,21,WN,Southwest Airlines,JFK,New York,ATL,Atlanta,30.5,27.5,555
334,2024-01-14,2024,1,14,22,AA,American Airlines,JFK,New York,DEN,Denver,7.2,6.5,2044
335,2024-01-14,2024,1,14,23,UA,United Airlines,BOS,Boston,ATL,Atlanta,22.1,19.9,2639
336,2024-01-15,2024,1,15,0,B6,JetBlue,DFW,Dallas,LAX,Los Angeles,11.0,9.9,1504
337,2024-01-15,2024,1,15,1,AS,Alaska Airlines,ATL,Atlanta,LAX,Los Angeles,7.5,6.8,647
338,2024-01-15,2024,1,15,2,WN,Southwest Airlines,LAX,Los Angeles,SFO,San Francisco,16.2,14.6,2255
339,2024-01-15,2024,1,15,3,AS,Alaska Airlines,ORD,Chicago,ATL,Atlanta,7.3,6.6,1421
340,2024-01-15,2024,1,15,4,AA,American Airlines,ORD,Chicago,BOS,Boston,38.0,34.2,359
341,2024-01-15,2024,1,15,5,UA,United Airlines,BOS,Boston,JFK,New York,40.5,36.5,2259
342,2024-01-15,2024,1,15,6,B6,JetBlue,DEN,Denver,BOS,Boston,18.1,16.3,810
343,2024-01-15,2024,1,15,7,AS,Alaska Airlines,ATL,Atlanta,ORD,Chicago,47.2,42.5,905
344,2024-01-15,2024,1,15,8,UA,United Airlines,SFO,San Francisco,DFW,Dallas,26.8,24.1,1673
345,2024-01-15,2024,1,15,9,UA,United Airlines,SFO,San Francisco,LAX,Los Angeles,37.9,34.1,2114
346,2024-01-15,2024,1,15,10,NK,Spirit Airlines,LAX,Los Angeles,ATL,Atlanta,13.8,12.4,2180
347,2024-01-15,2024,1,15,11,NK,Spirit Airlines,JFK,New York,LAX,Los Angeles,41.1,37.0,535
348,2024-01-15,2024,1,15,12,NK,Spirit Airlines,BOS,Boston,JFK,New York,27.3,24.6,542
349,2024-01-15,2024,1,15,13,WN,Southwest Airlines,DFW,Dallas,JFK,New York,31.3,28.2,487
350,2024-01-15,2024,1,15,14,AA,American Airlines,DFW,Dallas,ATL,Atlanta,26.1,23.5,1148
351,2024-01-15,2024,1,15,15,WN,Southwest Airlines,LAX,Los Angeles,DEN,Denver,14.6,13.1,2406
352,2024-01-15,2024,1,15,16,UA,United Airlines,JFK,New York,SFO,San Francisco,39.2,35.3,1230
353,2024-01-15,2024,1,15,17,NK,Spirit Airlines,SFO,San Francisco,DEN,Denver,40.9,36.8,650
354,2024-01-15,2024,1,15,18,B6,JetBlue,LAX,Los Angeles,ORD,Chicago,40.4,36.4,1470
355,2024-01-15,2024,1,15,19,AS,Alaska Airlines,ORD,Chicago,ATL,Atlanta,28.1,25.3,2731
356,2024-01-15,2024,1,15,20,WN,Southwest Airlines,ORD,Chicago,DEN,Denver,21.5,19.4,1851
357,2024-01-15,2024,1,15,21,B6,JetBlue,ORD,Chicago,BOS,Boston,24.4,22.0,2789
358,2024-01-15,2024,1,15,22,AS,Alaska Airlines,ORD,Chicago,DFW,Dallas,16.7,15.0,2335
359,2024-01-15,2024,1,15,23,WN,Southwest Airlines,SFO,San Francisco,DEN,Denver,14.8,13.3,2754
360,2024-01-16,2024,1,16,0,DL,Delta Air Lines,ORD,Chicago,DFW,Dallas,7.2,6.5,295
361,2024-01-16,2024,1,16,1,AA,American Airlines,ORD,Chicago,DFW,Dallas,14.4,13.0,1533
362,2024-01-16,2024,1,16,2,WN,Southwest Airlines,ORD,Chicago,DFW,Dallas,15.7,14.1,409
363,2024-01-16,2024,1,16,3,NK,Spirit Airlines,SFO,San Francisco,DEN,Denver,10.9,9.8,1694
364,2024-01-16,2024,1,16,4,UA,United Airlines,DEN,Denver,SFO,San Francisco,39.1,35.2,2509
365,2024-01-16,2024,1,16,5,WN,Southwest Airlines,DFW,Dallas,JFK,New York,24.3,21.9,376
366,2024-01-16,2024,1,16,6,NK,Spirit Airlines,SFO,San Francisco,ATL,Atlanta,25.6,23.0,1988
367,2024-01-16,2024,1,16,7,AS,Alaska Airlines,SFO,San Francisco,ATL,Atlanta,36.9,33.2,431
368,2024-01-16,2024,1,16,8,AS,Alaska Airlines,BOS,Boston,LAX,Los Angeles,32.1,28.9,2421
369,2024-01-16,2024,1,16,9,DL,Delta Air Lines,DFW,Dallas,ORD,Chicago,34.0,30.6,258
370,2024-01-16,2024,1,16,10,DL,Delta Air Lines,JFK,New York,BOS,Boston,27.4,24.7,634
371,2024-01-16,2024,1,16,11,AS,Alaska Airlines,SFO,San Francisco,ORD,Chicago,25.8,23.2,931
372,2024-01-16,2024,1,16,12,DL,Delta Air Lines,ORD,Chicago,LAX,Los Angeles,18.5,16.7,1105
373,2024-01-16,2024,1,16,13,B6,JetBlue,DEN,Denver,ATL,Atlanta,12.4,11.2,2462
374,2024-01-16,2024,1,16,14,NK,Spirit Airlines,ORD,Chicago,JFK,New York,28.6,25.7,2063
375,2024-01-16,2024,1,16,15,UA,United Airlines,ORD,Chicago,DFW,Dallas,40.0,36.0,570
376,2024-01-16,2024,1,16,16,UA,United Airlines,ATL,Atlanta,BOS,Boston,27.0,24.3,2391
377,2024-01-16,2024,1,16,17,UA,United Airlines,DFW,Dallas,DEN,Denver,41.4,37.3,1821
378,2024-01-16,2024,1,16,18,B6,JetBlue,LAX,Los Angeles,DEN,Denver,35.9,32.3,545
379,2024-01-16,2024,1,16,19,NK,Spirit Airlines,DFW,Dallas,ATL,Atlanta,52.2,47.0,1413
380,2024-01-16,2024,1,16,20,AA,American Airlines,SFO,San Francisco,DFW,Dallas,19.1,17.2,1097
381,2024-01-16,2024,1,16,21,NK,Spirit Airlines,LAX,Los Angeles,SFO,San Francisco,12.1,10.9,2331
382,2024-01-16,2024,1,16,22,WN,Southwest Airlines,ATL,Atlanta,LAX,Los Angeles,9.3,8.4,697
383,2024-01-16,2024,1,16,23,AA,American Airlines,LAX,Los Angeles,BOS,Boston,22.9,20.6,2265
384,2024-01-17,2024,1,17,0,AS,Alaska Airlines,ORD,Chicago,SFO,San Francisco,10.5,9.5,2545
385,2024-01-17,2024,1,17,1,DL,Delta Air Lines,ORD,Chicago,LAX,Los Angeles,10.5,9.5,597
386,2024-01-17,2024,1,17,2,UA,United Airlines,JFK,New York,LAX,Los Angeles,6.1,5.5,1676
387,2024-01-17,2024,1,17,3,NK,Spirit Airlines,ORD,Chicago,ATL,Atlanta,19.0,17.1,2669
388,2024-01-17,2024,1,17,4,B6,JetBlue,ATL,Atlanta,DFW,Dallas,36.4,32.8,1141
389,2024-01-17,2024,1,17,5,WN,Southwest Airlines,DFW,Dallas,BOS,Boston,21.7,19.5,1173
390,2024-01-17,2024,1,17,6,AA,American Airlines,ORD,Chicago,JFK,New York,38.6,34.7,2026
391,2024-01-17,2024,1,17,7,DL,Delta Air Lines,DFW,Dallas,DEN,Denver,48.0,43.2,908
392,2024-01-17,2024,1,17,8,WN,Southwest Airlines,ATL,Atlanta,BOS,Boston,28.2,25.4,1549
393,2024-01-17,2024,1,17,9,AS,Alaska Airlines,LAX,Los Angeles,SFO,San Francisco,55.2,49.7,1392
394,2024-01-17,2024,1,17,10,WN,Southwest Airlines,LAX,Los Angeles,JFK,New York,14.3,12.9,1215
395,2024-01-17,2024,1,17,11,AA,American Airlines,JFK,New York,BOS,Boston,24.2,21.8,1143
396,2024-01-17,2024,1,17,12,AA,American Airlines,ATL,Atlanta,SFO,San Francisco,27.2,24.5,323
397,2024-01-17,2024,1,17,13,UA,United Airlines,ATL,Atlanta,SFO,San Francisco,16.9,15.2,2685
398,2024-01-17,2024,1,17,14,AS,Alaska Airlines,ATL,Atlanta,SFO,San Francisco,14.2,12.8,1885
399,2024-01-17,2024,1,17,15,UA,United Airlines,SFO,San Francisco,ATL,Atlanta,14.2,12.8,2799
400,2024-01-17,2024,1,17,16,DL,Delta Air Lines,SFO,San Francisco,LAX,Los Angeles,20.8,18.7,1403
401,2024-01-17,2024,1,17,17,DL,Delta Air Lines,JFK,New York,SFO,San Francisco,36.8,33.1,1152
402,2024-01-17,2024,1,17,18,DL,Delta Air Lines,ATL,Atlanta,LAX,Los Angeles,35.2,31.7,2320
403,2024-01-17,2024,1,17,19,UA,United Airlines,JFK,New York,LAX,Los Angeles,34.2,30.8,1610
404,2024-01-17,2024,1,17,20,NK,Spirit Airlines,ORD,Chicago,SFO,San Francisco,22.6,20.3,799
405,2024-01-17,2024,1,17,21,B6,JetBlue,ORD,Chicago,DFW,Dallas,37.9,34.1,2611
406,2024-01-17,2024,1,17,22,B6,JetBlue,LAX,Los Angeles,BOS,Boston,13.9,12.5,992
407,2024-01-17,2024,1,17,23,B6,JetBlue,ORD,Chicago,BOS,Boston,8.7,7.8,2714
408,2024-01-18,2024,1,18,0,WN,Southwest Airlines,LAX,Los Angeles,SFO,San Francisco,7.1,6.4,908
409,2024-01-18,2024,1,18,1,UA,United Airlines,ATL,Atlanta,ORD,Chicago,7.4,6.7,1201
410,2024-01-18,2024,1,18,2,UA,United Airlines,DFW,Dallas,ATL,Atlanta,16.4,14.8,2083
411,2024-01-18,2024,1,18,3,NK,Spirit Airlines,ORD,Chicago,LAX,Los Angeles,19.3,17.4,1936
412,2024-01-18,2024,1,18,4,B6,JetBlue,ATL,Atlanta,DEN,Denver,31.8,28.6,1209
413,2024-01-18,2024,1,18,5,WN,Southwest Airlines,LAX,Los Angeles,ORD,Chicago,27.2,24.5,213
414,2024-01-18,2024,1,18,6,UA,United Airlines,DFW,Dallas,ATL,Atlanta,25.9,23.3,1119
415,2024-01-18,2024,1,18,7,WN,Southwest Airlines,ORD,Chicago,BOS,Boston,30.3,27.3,2082
416,2024-01-18,2024,1,18,8,AA,American Airlines,BOS,Boston,JFK,New York,27.5,24.8,2130
417,2024-01-18,2024,1,18,9,WN,Southwest Airlines,ORD,Chicago,DFW,Dallas,50.8,45.7,2492
418,2024-01-18,2024,1,18,10,WN,Southwest Airlines,ORD,Chicago,DFW,Dallas,25.0,22.5,269
419,2024-01-18,2024,1,18,11,DL,Delta Air Lines,ORD,Chicago,LAX,Los Angeles,18.0,16.2,1285
420,2024-01-18,2024,1,18,12,B6,JetBlue,SFO,San Francisco,JFK,New York,18.6,16.7,1164
421,2024-01-18,2024,1,18,13,B6,JetBlue,ORD,Chicago,DFW,Dallas,32.4,29.2,1947
422,2024-01-18,2024,1,18,14,NK,Spirit Airlines,ORD,Chicago,SFO,San Francisco,14.6,13.1,1901
423,2024-01-18,2024,1,18,15,AA,American Airlines,ORD,Chicago,SFO,San Francisco,22.6,20.3,2301
424,2024-01-18,2024,1,18,16,AA,American Airlines,SFO,San Francisco,DEN,Denver,36.8,33.1,395
425,2024-01-18,2024,1,18,17,AA,American Airlines,ORD,Chicago,LAX,Los Angeles,43.7,39.3,733
426,2024-01-18,2024,1,18,18,DL,Delta Air Lines,BOS,Boston,DEN,Denver,32.5,29.3,2536
427,2024-01-18,2024,1,18,19,AA,American Airlines,BOS,Boston,ORD,Chicago,38.5,34.7,1328
428,2024-01-18,2024,1,18,20,AS,Alaska Airlines,LAX,Los Angeles,ORD,Chicago,38.8,34.9,1081
429,2024-01-18,2024,1,18,21,AA,American Airlines,SFO,San Francisco,LAX,Los Angeles,21.8,19.6,1007
430,2024-01-18,2024,1,18,22,B6,JetBlue,DEN,Denver,BOS,Boston,10.5,9.5,1860
431,2024-01-18,2024,1,18,23,B6,JetBlue,SFO,San Francisco,BOS,Boston,20.5,18.5,296
432,2024-01-19,2024,1,19,0,AS,Alaska Airlines,DEN,Denver,SFO,San Francisco,16.8,15.1,380
433,2024-01-19,2024,1,19,1,NK,Spirit Airlines,JFK,New York,ORD,Chicago,9.7,8.7,2546
434,2024-01-19,2024,1,19,2,WN,Southwest Airlines,SFO,San Francisco,ATL,Atlanta,19.0,17.1,1404
435,2024-01-19,2024,1,19,3,AS,Alaska Airlines,BOS,Boston,JFK,New York,27.8,25.0,337
436,2024-01-19,2024,1,19,4,NK,Spirit Airlines,ORD,Chicago,LAX,Los Angeles,24.1,21.7,2569
437,2024-01-19,2024,1,19,5,B6,JetBlue,DEN,Denver,JFK,New York,37.4,33.7,2139
438,2024-01-19,2024,1,19,6,B6,JetBlue,SFO,San Francisco,ORD,Chicago,26.3,23.7,2785
439,2024-01-19,2024,1,19,7,WN,Southwest Airlines,LAX,Los Angeles,ATL,Atlanta,27.7,24.9,899
440,2024-01-19,2024,1,19,8,UA,United Airlines,LAX,Los Angeles,ATL,Atlanta,33.0,29.7,1076
441,2024-01-19,2024,1,19,9,AS,Alaska Airlines,SFO,San Francisco,ORD,Chicago,41.2,37.1,2689
442,2024-01-19,2024,1,19,10,AS,Alaska Airlines,JFK,New York,LAX,Los Angeles,23.2,20.9,1366
443,2024-01-19,2024,1,19,11,WN,Southwest Airlines,ATL,Atlanta,BOS,Boston,30.9,27.8,560
444,2024-01-19,2024,1,19,12,B6,JetBlue,ORD,Chicago,JFK,New York,38.1,34.3,2039
445,2024-01-19,2024,1,19,13,AA,American Airlines,ATL,Atlanta,SFO,San Francisco,29.7,26.7,1935
446,2024-01-19,2024,1,19,14,WN,Southwest Airlines,ORD,Chicago,ATL,Atlanta,34.5,31.1,2683
447,2024-01-19,2024,1,19,15,NK,Spirit Airlines,BOS,Boston,SFO,San Francisco,17.9,16.1,758
448,2024-01-19,2024,1,19,16,UA,United Airlines,SFO,San Francisco,DFW,Dallas,14.7,13.2,1523
449,2024-01-19,2024,1,19,17,AS,Alaska Airlines,DFW,Dallas,ATL,Atlanta,52.6,47.3,2338
450,2024-01-19,2024,1,19,18,AA,American Airlines,BOS,Boston,JFK,New York,36.3,32.7,2044
451,2024-01-19,2024,1,19,19,UA,United Airlines,ORD,Chicago,SFO,San Francisco,42.2,38.0,1243
452,2024-01-19,2024,1,19,20,AS,Alaska Airlines,DEN,Denver,DFW,Dallas,34.5,31.1,2419
453,2024-01-19,2024,1,19,21,AS,Alaska Airlines,DFW,Dallas,SFO,San Francisco,23.0,20.7,2092
454,2024-01-19,2024,1,19,22,B6,JetBlue,ATL,Atlanta,LAX,Los Angeles,29.9,26.9,640
455,2024-01-19,2024,1,19,23,NK,Spirit Airlines,DFW,Dallas,LAX,Los Angeles,6.1,5.5,1680
456,2024-01-20,2024,1,20,0,UA,United Airlines,SFO,San Francisco,ATL,Atlanta,13.8,12.4,866
457,2024-01-20,2024,1,20,1,WN,Southwest Airlines,JFK,New York,ATL,Atlanta,2.9,2.6,1515
458,2024-01-20,2024,1,20,2,WN,Southwest Airlines,ATL,Atlanta,JFK,New York,16.9,15.2,2767
459,2024-01-20,2024,1,20,3,DL,Delta Air Lines,ATL,Atlanta,DFW,Dallas,32.2,29.0,1191
460,2024-01-20,2024,1,20,4,B6,JetBlue,DFW,Dallas,DEN,Denver,21.1,19.0,2356
461,2024-01-20,2024,1,20,5,AA,American Airlines,LAX,Los Angeles,DEN,Denver,23.5,21.2,2760
462,2024-01-20,2024,1,20,6,NK,Spirit Airlines,DFW,Dallas,BOS,Boston,17.8,16.0,811
463,2024-01-20,2024,1,20,7,DL,Delta Air Lines,ATL,Atlanta,DFW,Dallas,39.0,35.1,2262
464,2024-01-20,2024,1,20,8,DL,Delta Air Lines,DEN,Denver,BOS,Boston,25.3,22.8,1256
465,2024-01-20,2024,1,20,9,UA,United Airlines,DEN,Denver,DFW,Dallas,34.1,30.7,1278
466,2024-01-20,2024,1,20,10,AS,Alaska Airlines,DEN,Denver,SFO,San Francisco,32.1,28.9,1667
467,2024-01-20,2024,1,20,11,AS,Alaska Airlines,DEN,Denver,LAX,Los Angeles,29.0,26.1,1681
468,2024-01-20,2024,1,20,12,NK,Spirit Airlines,DEN,Denver,SFO,San Francisco,26.3,23.7,2473
469,2024-01-20,2024,1,20,13,DL,Delta Air Lines,ORD,Chicago,LAX,Los Angeles,33.3,30.0,1452
470,2024-01-20,2024,1,20,14,DL,Delta Air Lines,LAX,Los Angeles,DFW,Dallas,29.8,26.8,1811
471,2024-01-20,2024,1,20,15,AS,Alaska Airlines,BOS,Boston,DFW,Dallas,31.8,28.6,1311
472,2024-01-20,2024,1,20,16,B6,JetBlue,DEN,Denver,JFK,New York,25.9,23.3,1660
473,2024-01-20,2024,1,20,17,AS,Alaska Airlines,BOS,Boston,JFK,New York,19.1,17.2,2166
474,2024-01-20,2024,1,20,18,DL,Delta Air Lines,SFO,San Francisco,JFK,New York,33.5,30.2,1679
475,2024-01-20,2024,1,20,19,AA,American Airlines,ORD,Chicago,DFW,Dallas,31.7,28.5,2778
476,2024-01-20,2024,1,20,20,AS,Alaska Airlines,BOS,Boston,JFK,New York,47.5,42.8,2429
477,2024-01-20,2024,1,20,21,AS,Alaska Airlines,DEN,Denver,SFO,San Francisco,32.5,29.3,1133
478,2024-01-20,2024,1,20,22,DL,Delta Air Lines,DFW,Dallas,DEN,Denver,10.5,9.5,830
479,2024-01-20,2024,1,20,23,DL,Delta Air Lines,ATL,Atlanta,DFW,Dallas,6.5,5.9,876
480,2024-01-21,2024,1,21,0,UA,United Airlines,ORD,Chicago,SFO,San Francisco,14.5,13.1,1539
481,2024-01-21,2024,1,21,1,WN,Southwest Airlines,JFK,New York,LAX,Los Angeles,9.3,8.4,2086
482,2024-01-21,2024,1,21,2,WN,Southwest Airlines,LAX,Los Angeles,BOS,Boston,16.4,14.8,1692
